DATASET                       	                   SOLVER	|B|	      |V|	      |E|	 it	   time_ms	   init_ms	   base_us	   rank_us	   diff_us	  trans_ms
hugebubbles-00020.mtx.el_gz   	    kern_rank_cud_wrp_col	  1	 21198119	 63580358	 10	   362.072	     7.620	     0.000	 15828.771	     0.000	   158.019
hugebubbles-00020.mtx.el_gz   	    kern_rank_cud_dyn_col	  1	 21198119	 63580358	 10	   363.196	     7.631	     0.000	 16040.552	     0.000	   157.045
hugebubbles-00020.mtx.el_gz   	    kern_rank_cud_lib_col	  1	 21198119	 63580358	 10	   357.994	    18.405	     0.000	 14306.120	     0.000	   158.394
cit-Patents.mtx.el_gz         	    kern_rank_cpu_lib_row	  1	  3774768	 16518947	 10	  1072.960	    45.015	     0.000	101843.193	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_omp_def_row	  1	  3774768	 16518947	 10	   320.441	    14.098	     0.000	 30091.259	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_omp_stp_row	  1	  3774768	 16518947	 10	   353.252	    21.397	     0.000	 32507.540	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_omp_bin_row	  1	  3774768	 16518947	 10	   374.511	    21.306	     0.000	 34638.265	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_cud_def_row	  1	  3774768	 16518947	 10	   167.696	     0.822	     0.000	 15050.594	     0.000	     7.790
cit-Patents.mtx.el_gz         	    kern_rank_cud_stp_row	  1	  3774768	 16518947	 10	   169.836	     0.957	     0.000	 15148.578	     0.000	     7.784
cit-Patents.mtx.el_gz         	    kern_rank_cud_wrp_row	  1	  3774768	 16518947	 10	   164.823	     0.958	     0.000	 14647.098	     0.000	     7.786
cit-Patents.mtx.el_gz         	    kern_rank_cud_dyn_row	  1	  3774768	 16518947	 10	   168.677	     0.957	     0.000	 15032.990	     0.000	     7.785
cit-Patents.mtx.el_gz         	    kern_rank_cud_lib_row	  1	  3774768	 16518947	 10	  1456.039	     1.193	     0.000	143406.305	     0.000	     7.785
cit-Patents.mtx.el_gz         	    kern_rank_cpu_lib_col	  1	  3774768	 16518947	 10	   949.990	    44.839	     0.000	 89597.443	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_omp_def_col	  1	  3774768	 16518947	 10	   376.430	    14.297	     0.000	 35668.556	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_omp_stp_col	  1	  3774768	 16518947	 10	   181.293	    21.294	     0.000	 15345.606	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_omp_bin_col	  1	  3774768	 16518947	 10	   235.252	    21.366	     0.000	 20723.233	     0.000	     0.000
cit-Patents.mtx.el_gz         	    kern_rank_cud_def_col	  1	  3774768	 16518947	 10	   185.383	     1.013	     0.000	 13819.138	     0.000	    36.657
cit-Patents.mtx.el_gz         	    kern_rank_cud_stp_col	  1	  3774768	 16518947	 10	   112.536	     1.082	     0.000	  6368.494	     0.000	    37.183
cit-Patents.mtx.el_gz         	    kern_rank_cud_wrp_col	  1	  3774768	 16518947	 10	   104.874	     1.050	     0.000	  5706.168	     0.000	    36.172
cit-Patents.mtx.el_gz         	    kern_rank_cud_dyn_col	  1	  3774768	 16518947	 10	   106.213	     1.051	     0.000	  5737.557	     0.000	    37.198
cit-Patents.mtx.el_gz         	    kern_rank_cud_lib_col	  1	  3774768	 16518947	 10	   112.205	     1.319	     0.000	  6133.219	     0.000	    35.729
wb-edu.mtx.el_gz              	    kern_rank_cpu_lib_row	  1	  9450404	 55311626	 10	  1530.973	   138.590	     0.000	136563.707	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_omp_def_row	  1	  9450404	 55311626	 10	   714.675	    36.130	     0.000	 66636.140	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_omp_stp_row	  1	  9450404	 55311626	 10	   767.035	    53.842	     0.000	 69813.014	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_omp_bin_row	  1	  9450404	 55311626	 10	   848.722	    54.146	     0.000	 77886.463	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_cud_def_row	  1	  9450404	 55311626	 10	   124.549	     2.096	     0.000	  7525.966	     0.000	    23.917
wb-edu.mtx.el_gz              	    kern_rank_cud_stp_row	  1	  9450404	 55311626	 10	   130.489	     1.571	     0.000	  7866.549	     0.000	    23.916
wb-edu.mtx.el_gz              	    kern_rank_cud_wrp_row	  1	  9450404	 55311626	 10	   159.014	     1.556	     0.000	 10719.274	     0.000	    23.915
wb-edu.mtx.el_gz              	    kern_rank_cud_dyn_row	  1	  9450404	 55311626	 10	   163.035	     1.554	     0.000	 11121.718	     0.000	    23.917
wb-edu.mtx.el_gz              	    kern_rank_cud_lib_row	  1	  9450404	 55311626	 10	   577.440	    10.729	     0.000	 51338.552	     0.000	    23.918
wb-edu.mtx.el_gz              	    kern_rank_cpu_lib_col	  1	  9450404	 55311626	 10	  1414.234	   139.190	     0.000	124888.936	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_omp_def_col	  1	  9450404	 55311626	 10	   307.884	    36.067	     0.000	 26016.616	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_omp_stp_col	  1	  9450404	 55311626	 10	   254.245	    53.695	     0.000	 18621.381	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_omp_bin_col	  1	  9450404	 55311626	 10	   278.199	    53.666	     0.000	 21019.872	     0.000	     0.000
wb-edu.mtx.el_gz              	    kern_rank_cud_def_col	  1	  9450404	 55311626	 10	   298.520	     2.082	     0.000	 16072.677	     0.000	   111.286
wb-edu.mtx.el_gz              	    kern_rank_cud_stp_col	  1	  9450404	 55311626	 10	   209.211	     1.555	     0.000	  7196.354	     0.000	   109.161
wb-edu.mtx.el_gz              	    kern_rank_cud_wrp_col	  1	  9450404	 55311626	 10	   220.406	     1.539	     0.000	  8088.800	     0.000	   111.408
wb-edu.mtx.el_gz              	    kern_rank_cud_dyn_col	  1	  9450404	 55311626	 10	   192.014	     1.530	     0.000	  5160.616	     0.000	   112.310
wb-edu.mtx.el_gz              	    kern_rank_cud_lib_col	  1	  9450404	 55311626	 10	   240.860	    10.638	     0.000	  9047.533	     0.000	   110.152
wikipedia-20070206.mtx.el_gz  	    kern_rank_cpu_lib_row	  1	  3515067	 45013315	 10	  2651.311	    97.511	     0.000	253389.657	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_omp_def_row	  1	  3515067	 45013315	 10	  1929.378	    15.852	     0.000	190771.134	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_omp_stp_row	  1	  3515067	 45013315	 10	  1842.248	    24.386	     0.000	181070.330	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_omp_bin_row	  1	  3515067	 45013315	 10	  1029.357	    19.725	     0.000	100322.658	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_def_row	  1	  3515067	 45013315	 10	   282.691	     0.943	     0.000	 24934.902	     0.000	    16.780
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_stp_row	  1	  3515067	 45013315	 10	   284.360	     1.066	     0.000	 25013.112	     0.000	    16.779
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_wrp_row	  1	  3515067	 45013315	 10	   253.958	     1.070	     0.000	 21966.218	     0.000	    16.776
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_dyn_row	  1	  3515067	 45013315	 10	   268.231	     1.063	     0.000	 23401.912	     0.000	    16.779
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_lib_row	  1	  3515067	 45013315	 10	  3408.971	     4.319	     0.000	336304.672	     0.000	    16.784
wikipedia-20070206.mtx.el_gz  	    kern_rank_cpu_lib_col	  1	  3515067	 45013315	 10	  2662.901	    97.043	     0.000	254769.960	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_omp_def_col	  1	  3515067	 45013315	 10	  3804.789	    18.413	     0.000	377923.101	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_omp_stp_col	  1	  3515067	 45013315	 10	  1212.505	    19.887	     0.000	118592.856	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_omp_bin_col	  1	  3515067	 45013315	 10	   503.046	    22.917	     0.000	 47366.186	     0.000	     0.000
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_def_col	  1	  3515067	 45013315	 10	   730.759	     1.025	     0.000	 63474.944	     0.000	    78.445
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_stp_col	  1	  3515067	 45013315	 10	   354.962	     1.154	     0.000	 25962.299	     0.000	    76.848
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_wrp_col	  1	  3515067	 45013315	 10	   248.510	     1.151	     0.000	 15228.826	     0.000	    77.733
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_dyn_col	  1	  3515067	 45013315	 10	   288.129	     1.148	     0.000	 19121.355	     0.000	    78.438
wikipedia-20070206.mtx.el_gz  	    kern_rank_cud_lib_col	  1	  3515067	 45013315	 10	   585.687	     3.914	     0.000	 47903.687	     0.000	    77.434
as-Skitter.mtx.el_gz          	    kern_rank_cpu_lib_row	  1	  1696415	 22190596	 10	   659.181	    47.556	     0.000	 60204.143	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_omp_def_row	  1	  1696415	 22190596	 10	   860.394	     6.885	     0.000	 85029.573	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_omp_stp_row	  1	  1696415	 22190596	 10	   854.139	    10.054	     0.000	 84012.278	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_omp_bin_row	  1	  1696415	 22190596	 10	   382.168	    10.599	     0.000	 36780.919	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_cud_def_row	  1	  1696415	 22190596	 10	    80.837	     0.770	     0.000	  6401.424	     0.000	     8.270
as-Skitter.mtx.el_gz          	    kern_rank_cud_stp_row	  1	  1696415	 22190596	 10	    81.635	     0.893	     0.000	  6418.171	     0.000	     8.269
as-Skitter.mtx.el_gz          	    kern_rank_cud_wrp_row	  1	  1696415	 22190596	 10	    61.082	     0.899	     0.000	  4362.024	     0.000	     8.270
as-Skitter.mtx.el_gz          	    kern_rank_cud_dyn_row	  1	  1696415	 22190596	 10	    73.115	     0.896	     0.000	  5564.181	     0.000	     8.275
as-Skitter.mtx.el_gz          	    kern_rank_cud_lib_row	  1	  1696415	 22190596	 10	   585.416	     1.277	     0.000	 56228.325	     0.000	     8.271
as-Skitter.mtx.el_gz          	    kern_rank_cpu_lib_col	  1	  1696415	 22190596	 10	   621.658	    47.531	     0.000	 56463.647	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_omp_def_col	  1	  1696415	 22190596	 10	   233.089	     5.858	     0.000	 22427.210	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_omp_stp_col	  1	  1696415	 22190596	 10	   127.732	     8.439	     0.000	 11570.313	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_omp_bin_col	  1	  1696415	 22190596	 10	   101.162	     8.419	     0.000	  8915.457	     0.000	     0.000
as-Skitter.mtx.el_gz          	    kern_rank_cud_def_col	  1	  1696415	 22190596	 10	   126.902	     0.882	     0.000	  7927.078	     0.000	    38.287
as-Skitter.mtx.el_gz          	    kern_rank_cud_stp_col	  1	  1696415	 22190596	 10	    81.760	     1.019	     0.000	  3400.520	     0.000	    37.748
as-Skitter.mtx.el_gz          	    kern_rank_cud_wrp_col	  1	  1696415	 22190596	 10	    71.427	     0.964	     0.000	  2254.902	     0.000	    38.988
as-Skitter.mtx.el_gz          	    kern_rank_cud_dyn_col	  1	  1696415	 22190596	 10	    64.072	     0.963	     0.000	  1665.728	     0.000	    37.545
as-Skitter.mtx.el_gz          	    kern_rank_cud_lib_col	  1	  1696415	 22190596	 10	   130.713	     1.334	     0.000	  7674.645	     0.000	    38.467
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cpu_lib_row	  1	  4846609	 68475391	 10	  3593.346	   147.038	     0.000	342000.990	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_omp_def_row	  1	  4846609	 68475391	 10	  2810.442	    22.629	     0.000	277998.385	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_omp_stp_row	  1	  4846609	 68475391	 10	  2828.028	    34.002	     0.000	278405.462	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_omp_bin_row	  1	  4846609	 68475391	 10	  1217.038	    27.454	     0.000	118108.001	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_def_row	  1	  4846609	 68475391	 10	   413.842	     4.599	     0.000	 36475.597	     0.000	    25.187
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_stp_row	  1	  4846609	 68475391	 10	   417.024	     2.203	     0.000	 36651.931	     0.000	    25.192
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_wrp_row	  1	  4846609	 68475391	 10	   295.928	     2.744	     0.000	 24547.016	     0.000	    25.181
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_dyn_row	  1	  4846609	 68475391	 10	   330.446	     2.745	     0.000	 27998.965	     0.000	    25.184
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_lib_row	  1	  4846609	 68475391	 10	  3421.293	    16.463	     0.000	335379.597	     0.000	    25.184
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cpu_lib_col	  1	  4846609	 68475391	 10	  3360.639	   145.419	     0.000	318938.861	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_omp_def_col	  1	  4846609	 68475391	 10	  2209.930	    26.711	     0.000	217363.935	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_omp_stp_col	  1	  4846609	 68475391	 10	  1088.492	    46.864	     0.000	102889.897	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_omp_bin_col	  1	  4846609	 68475391	 10	   508.257	    30.937	     0.000	 46850.745	     0.000	     0.000
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_def_col	  1	  4846609	 68475391	 10	   541.639	     4.060	     0.000	 40065.232	     0.000	   116.967
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_stp_col	  1	  4846609	 68475391	 10	   324.613	     2.143	     0.000	 18287.590	     0.000	   116.340
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_wrp_col	  1	  4846609	 68475391	 10	   261.706	     2.133	     0.000	 12162.384	     0.000	   114.677
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_dyn_col	  1	  4846609	 68475391	 10	   268.420	     2.144	     0.000	 12837.803	     0.000	   114.634
soc-LiveJournal1.mtx.el_gz    	    kern_rank_cud_lib_col	  1	  4846609	 68475391	 10	   348.906	    15.802	     0.000	 18995.910	     0.000	   116.724
arabic-2005.mtx.el_gz         	    kern_rank_cpu_lib_row	  1	 22743881	631153669	 10	  9592.902	  1233.231	     0.000	817814.902	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_omp_def_row	  1	 22743881	631153669	 10	  7764.027	    94.575	     0.000	764298.293	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_omp_stp_row	  1	 22743881	631153669	 10	  7893.958	   126.679	     0.000	772942.494	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_omp_bin_row	  1	 22743881	631153669	 10	  7572.498	   126.639	     0.000	741468.636	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_cud_def_row	  1	 22743881	631153669	 10	  2015.399	    31.247	     0.000	160969.551	     0.000	   338.708
arabic-2005.mtx.el_gz         	    kern_rank_cud_stp_row	  1	 22743881	631153669	 10	  2028.011	    37.555	     0.000	161639.793	     0.000	   331.850
arabic-2005.mtx.el_gz         	    kern_rank_cud_wrp_row	  1	 22743881	631153669	 10	  3232.007	    38.606	     0.000	282038.078	     0.000	   330.811
arabic-2005.mtx.el_gz         	    kern_rank_cud_dyn_row	  1	 22743881	631153669	 10	  3035.549	    37.565	     0.000	262401.991	     0.000	   331.794
arabic-2005.mtx.el_gz         	    kern_rank_cud_lib_row	  1	 22743881	631153669	 10	  4013.006	    49.327	     0.000	347672.112	     0.000	   441.883
arabic-2005.mtx.el_gz         	    kern_rank_cpu_lib_col	  1	 22743881	631153669	 10	  9601.307	  1227.059	     0.000	819594.295	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_omp_def_col	  1	 22743881	631153669	 10	  2476.194	    83.819	     0.000	236687.239	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_omp_stp_col	  1	 22743881	631153669	 10	  1101.112	   126.626	     0.000	 94388.814	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_omp_bin_col	  1	 22743881	631153669	 10	  1156.030	   126.122	     0.000	 99941.487	     0.000	     0.000
arabic-2005.mtx.el_gz         	    kern_rank_cud_def_col	  1	 22743881	631153669	 10	  3231.824	    31.686	     0.000	203623.543	     0.000	  1127.958
arabic-2005.mtx.el_gz         	    kern_rank_cud_stp_col	  1	 22743881	631153669	 10	  1975.501	    37.468	     0.000	 76482.795	     0.000	  1129.964
arabic-2005.mtx.el_gz         	    kern_rank_cud_wrp_col	  1	 22743881	631153669	 10	  1718.668	    37.477	     0.000	 50762.109	     0.000	  1131.159
arabic-2005.mtx.el_gz         	    kern_rank_cud_dyn_col	  1	 22743881	631153669	 10	  1535.797	    37.484	     0.000	 32439.878	     0.000	  1131.464
arabic-2005.mtx.el_gz         	    kern_rank_cud_lib_col	  1	 22743881	631153669	 10	  2634.866	    48.744	     0.000	125991.771	     0.000	  1280.586
coPapersCiteseer.mtx.el_gz    	    kern_rank_cpu_lib_row	  1	   434102	 32073440	 10	   492.179	    61.983	     0.000	 41833.435	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_omp_def_row	  1	   434102	 32073440	 10	   900.027	     2.677	     0.000	 89647.942	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_omp_stp_row	  1	   434102	 32073440	 10	   934.980	     3.838	     0.000	 92983.966	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_omp_bin_row	  1	   434102	 32073440	 10	   408.776	     2.603	     0.000	 40509.835	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_def_row	  1	   434102	 32073440	 10	    58.442	     0.768	     0.000	  3664.976	     0.000	    10.751
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_stp_row	  1	   434102	 32073440	 10	    57.469	     0.881	     0.000	  3635.346	     0.000	    10.630
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_wrp_row	  1	   434102	 32073440	 10	    57.338	     0.876	     0.000	  3656.650	     0.000	    10.630
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_dyn_row	  1	   434102	 32073440	 10	    63.345	     0.883	     0.000	  4256.349	     0.000	    10.632
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_lib_row	  1	   434102	 32073440	 10	   141.143	     1.465	     0.000	 11158.469	     0.000	    10.633
coPapersCiteseer.mtx.el_gz    	    kern_rank_cpu_lib_col	  1	   434102	 32073440	 10	   492.461	    61.691	     0.000	 41887.512	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_omp_def_col	  1	   434102	 32073440	 10	   239.612	     1.927	     0.000	 23687.394	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_omp_stp_col	  1	   434102	 32073440	 10	    87.699	     2.662	     0.000	  8398.907	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_omp_bin_col	  1	   434102	 32073440	 10	    61.005	     2.463	     0.000	  5750.123	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_def_col	  1	   434102	 32073440	 10	    94.403	     0.934	     0.000	  3463.656	     0.000	    49.386
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_stp_col	  1	   434102	 32073440	 10	    88.185	     1.044	     0.000	  2817.229	     0.000	    49.358
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_wrp_col	  1	   434102	 32073440	 10	    72.980	     1.043	     0.000	  1256.501	     0.000	    49.767
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_dyn_col	  1	   434102	 32073440	 10	    70.736	     1.020	     0.000	  1170.147	     0.000	    48.439
coPapersCiteseer.mtx.el_gz    	    kern_rank_cud_lib_col	  1	   434102	 32073440	 10	    87.126	     1.610	     0.000	  1795.715	     0.000	    49.742
hollywood-2009.mtx.el_gz      	    kern_rank_cpu_lib_row	  1	  1107243	112751422	 10	  2663.808	   213.248	     0.000	241564.322	     0.000	     0.000
hollywood-2009.mtx.el_gz      	    kern_rank_omp_def_row	  1	  1107243	112751422	 10	  2924.874	     6.448	     0.000	291569.128	     0.000	     0.000
hollywood-2009.mtx.el_gz      	    kern_rank_omp_stp_row	  1	  1107243	112751422	 10	  2903.594	     8.784	     0.000	289149.708	     0.000	     0.000
hollywood-2009.mtx.el_gz      	    kern_rank_omp_bin_row	  1	  1107243	112751422	 10	  1743.117	     5.457	     0.000	173504.379	     0.000	     0.000
hollywood-2009.mtx.el_gz      	    kern_rank_cud_def_row	  1	  1107243	112751422	 10	   255.787	    17.775	     0.000	 18684.363	     0.000	    37.132
hollywood-2009.mtx.el_gz      	    kern_rank_cud_stp_row	  1	  1107243	112751422	 10	   260.771	    14.373	     0.000	 19242.061	     0.000	    37.013
hollywood-2009.mtx.el_gz      	    kern_rank_cud_wrp_row	  1	  1107243	112751422	 10	   181.750	    14.371	     0.000	 11340.834	     0.000	    37.014
hollywood-2009.mtx.el_gz      	    kern_rank_cud_dyn_row	  1	  1107243	112751422	 10	   192.658	    14.363	     0.000	 12426.611	     0.000	    37.012
hollywood-2009.mtx.el_gz      	    kern_rank_cud_lib_row	  1	  1107243	112751422	 10	  1686.739	    26.769	     0.000	159043.434	     0.000	    49.352
hollywood-2009.mtx.el_gz      	    kern_rank_cpu_lib_col	  1	  1107243	112751422	 10	  2411.889	   213.753	     0.000	216332.230	     0.000	     0.000
hollywood-2009.mtx.el_gz      	    kern_rank_omp_def_col	  1	  1107243	112751422	 10	  1163.782	     7.700	     0.000	115337.860	     0.000	     0.000
