DATASET                       	                   SOLVER	|B|	      |V|	      |E|	 it	   time_ms	   init_ms	   base_us	   rank_us	   diff_us	  trans_ms
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_map	  1	  4846609	 68475391	 16	  1945.750	     1.692	  3472.725	115883.079	  1589.168	     6.139
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_def	  2	  4846609	 72222756	 16	  4825.180	     3.267	  3703.131	185850.662	  1797.151	  1757.716# NO MATCH (diff=0%, sum=1.211082)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_stp	  2	  4846609	 72222756	 16	  2520.801	     2.959	  2804.865	 87064.929	   932.904	  1062.419# NO MATCH (diff=0%, sum=1.211082)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_map	  2	  4846609	 72222756	 16	  2759.193	     3.315	  3852.740	 89827.271	  1240.739	  1234.415# NO MATCH (diff=0%, sum=1.211082)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_def	  4	  4846609	 77546145	 16	  4398.155	     2.043	  3669.967	118781.881	  1907.320	  2403.111# NO MATCH (diff=4%, sum=1.595970)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_stp	  4	  4846609	 77546145	 16	  2122.564	     2.041	  2549.894	 49351.110	  1258.017	  1266.933# NO MATCH (diff=4%, sum=1.595970)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_map	  4	  4846609	 77546145	 16	  2262.419	     2.190	  4616.122	 48808.960	  2709.777	  1359.046# NO MATCH (diff=4%, sum=1.595970)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_def	  8	  4846609	 84734178	 16	  3316.991	     2.721	  3774.978	 75578.255	  2175.771	  2006.037# NO MATCH (diff=8%, sum=2.462032)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_stp	  8	  4846609	 84734178	 16	  1914.039	     2.221	  4847.569	 27387.466	  3392.944	  1338.489# NO MATCH (diff=8%, sum=2.462032)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_map	  8	  4846609	 84734178	 16	  1641.610	     2.357	  3432.359	 27737.401	  1653.086	  1110.769# NO MATCH (diff=8%, sum=2.462032)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_def	 16	  4846609	 93612632	 16	  2423.621	     1.961	  2667.984	 44632.554	  1169.304	  1642.964# NO MATCH (diff=19%, sum=4.873070)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_stp	 16	  4846609	 93612632	 16	  1644.977	     1.889	  2684.325	 16716.607	  1725.240	  1301.642# NO MATCH (diff=19%, sum=4.873070)
soc-LiveJournal1.mtx.el_gz    	             rndpcsr_mpi_map	 16	  4846609	 93612632	 16	  1621.215	     2.015	  2958.174	 16888.843	  1513.787	  1273.399# NO MATCH (diff=19%, sum=4.873070)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_def	  1	  4846609	 68475391	 16	  2378.132	     1.908	  2084.869	144948.507	   704.122	     8.712
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_stp	  1	  4846609	 68475391	 16	   621.790	     1.720	  1101.765	 36523.941	   563.649	     6.170
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_map	  1	  4846609	 68475391	 16	   641.278	     1.640	  2334.792	 35894.885	  1191.704	     6.121
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_def	  2	  4846609	 72222756	 16	  2169.497	     3.299	  3179.609	 49030.661	  1104.523	  1310.393# NO MATCH (diff=0%, sum=1.211082)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_stp	  2	  4846609	 72222756	 16	  1816.498	     2.958	  2638.736	 35541.257	   767.230	  1187.642# NO MATCH (diff=0%, sum=1.211082)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_map	  2	  4846609	 72222756	 16	  1662.214	     2.924	  3776.193	 35017.191	  1376.656	  1013.999# NO MATCH (diff=0%, sum=1.211082)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_def	  4	  4846609	 77546145	 16	  1766.792	     1.922	  2819.444	 23832.012	  1170.506	  1316.910# NO MATCH (diff=4%, sum=1.595970)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_stp	  4	  4846609	 77546145	 16	  1610.040	     2.405	  1979.975	 23130.659	   666.171	  1192.233# NO MATCH (diff=4%, sum=1.595970)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_map	  4	  4846609	 77546145	 16	  1971.629	     2.542	  3781.911	 23264.738	  1965.078	  1501.702# NO MATCH (diff=4%, sum=1.595970)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_def	  8	  4846609	 84734178	 16	  1769.025	     1.964	  7123.414	 13502.499	  5214.645	  1350.588# NO MATCH (diff=8%, sum=2.462032)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_stp	  8	  4846609	 84734178	 16	  1733.791	     2.246	  5249.866	 14160.683	  3216.836	  1365.522# NO MATCH (diff=8%, sum=2.462032)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_map	  8	  4846609	 84734178	 16	  1726.244	     2.233	  3786.675	 13950.143	  1591.615	  1411.475# NO MATCH (diff=8%, sum=2.462032)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_def	 16	  4846609	 93612632	 16	  1360.884	     1.416	  4520.601	  7571.141	  2405.841	  1124.106# NO MATCH (diff=19%, sum=4.873070)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_stp	 16	  4846609	 93612632	 16	  1279.808	     1.777	  3127.587	  7331.190	  1622.891	  1081.621# NO MATCH (diff=19%, sum=4.873070)
soc-LiveJournal1.mtx.el_gz    	             rndpcsc_mpi_map	 16	  4846609	 93612632	 16	  1272.998	     1.732	  5497.035	  6854.664	  2568.122	  1029.562# NO MATCH (diff=19%, sum=4.873070)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_def	  1	 22743881	631153669	 16	 12573.671	     7.194	  4707.884	775946.590	  2500.065	    24.810
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_stp	  1	 22743881	631153669	 16	 11874.718	     7.361	  4059.255	733209.291	  2159.077	    25.122
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_map	  1	 22743881	631153669	 16	 12035.453	     7.343	 10475.289	733826.168	  5183.403	    24.938
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_def	  2	 22743881	647725638	 16	 14109.989	     6.926	 10244.444	505670.451	  4219.488	  5766.415# NO MATCH (diff=0%, sum=1.476901)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_stp	  2	 22743881	647725638	 16	 12237.573	     7.049	  7320.712	441827.263	  2987.188	  4982.469# NO MATCH (diff=0%, sum=1.476901)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_map	  2	 22743881	647725638	 16	 12190.745	     6.184	 13495.171	433687.048	  5864.155	  4924.235# NO MATCH (diff=0%, sum=1.476900)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_def	  4	 22743881	666376968	 16	 11479.714	     4.490	  7244.782	306579.310	  5008.465	  6359.972# NO MATCH (diff=2%, sum=3.168059)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_stp	  4	 22743881	666376968	 16	  9506.753	     4.667	  6857.498	239162.830	  5248.120	  5468.295# NO MATCH (diff=2%, sum=3.168060)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_map	  4	 22743881	666376968	 16	  9763.171	     5.280	 11501.614	237626.321	  5459.935	  5669.141# NO MATCH (diff=2%, sum=3.168059)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_def	  8	 22743881	687744237	 16	  9542.637	     4.518	  7316.154	227889.673	  5708.923	  5669.428# NO MATCH (diff=4%, sum=14.665620)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_stp	  8	 22743881	687744237	 16	  6939.787	     4.398	  4689.612	138521.147	  2663.719	  4590.594# NO MATCH (diff=4%, sum=14.665622)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_map	  8	 22743881	687744237	 16	  7037.924	     4.701	 11370.500	136339.519	  6283.327	  4558.512# NO MATCH (diff=4%, sum=14.665621)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_def	 16	 22743881	712437415	 16	  7175.033	     3.862	  3854.123	157837.472	  2131.449	  4536.239# NO MATCH (diff=100%, sum=172.394944)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_stp	 16	 22743881	712437415	 16	  5207.453	     3.425	  4609.165	 82849.728	  3135.282	  3743.185# NO MATCH (diff=100%, sum=172.394926)
arabic-2005.mtx.el_gz         	             rndpcsr_mpi_map	 16	 22743881	712437415	 16	  5388.826	     3.514	  7070.027	 83074.599	  4893.799	  3851.281# NO MATCH (diff=100%, sum=172.394939)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_def	  1	 22743881	631153669	 16	  3922.985	     7.352	  2276.112	238035.765	  2167.478	    24.816
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_stp	  1	 22743881	631153669	 16	  1761.141	     7.646	  2279.635	102823.571	  2223.186	    24.851
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_map	  1	 22743881	631153669	 16	  1899.711	     7.527	 10428.353	100374.335	  5198.334	    24.745
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_def	  2	 22743881	647725638	 16	  6993.704	     6.282	 10307.076	154237.466	  6092.324	  4246.131# NO MATCH (diff=0%, sum=1.476901)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_stp	  2	 22743881	647725638	 16	  6080.942	     6.185	  7245.802	 94226.424	  3508.550	  4381.353# NO MATCH (diff=0%, sum=1.476901)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_map	  2	 22743881	647725638	 16	  6839.698	     6.263	 12520.399	 91317.386	  6777.062	  5050.216# NO MATCH (diff=0%, sum=1.476901)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_def	  4	 22743881	666376968	 16	  6384.801	     4.392	  6338.362	 93093.963	  3523.814	  4720.139# NO MATCH (diff=2%, sum=3.168059)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_stp	  4	 22743881	666376968	 16	  5827.244	     4.757	  5432.451	 64948.886	  2855.226	  4636.979# NO MATCH (diff=2%, sum=3.168059)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_map	  4	 22743881	666376968	 16	  6163.815	     4.675	 10096.793	 63249.685	  4695.911	  4899.080# NO MATCH (diff=2%, sum=3.168059)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_def	  8	 22743881	687744237	 16	  4849.675	     5.300	  4631.437	 51918.365	  2179.373	  3893.874# NO MATCH (diff=4%, sum=14.665621)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_stp	  8	 22743881	687744237	 16	  5148.424	     4.365	  6493.748	 44138.901	  4123.268	  4257.002# NO MATCH (diff=4%, sum=14.665622)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_map	  8	 22743881	687744237	 16	  4997.574	     4.478	  8877.954	 38356.444	  4803.898	  4147.365# NO MATCH (diff=4%, sum=14.665622)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_def	 16	 22743881	712437415	 16	  4043.154	     3.840	  4880.159	 28882.056	  2590.797	  3443.174# NO MATCH (diff=100%, sum=172.394951)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_stp	 16	 22743881	712437415	 16	  3739.634	     3.663	  4859.902	 21812.280	  3262.136	  3242.818# NO MATCH (diff=100%, sum=172.394928)
arabic-2005.mtx.el_gz         	             rndpcsc_mpi_map	 16	 22743881	712437415	 16	  3746.719	     3.519	  6067.253	 21747.233	  3910.295	  3224.268# NO MATCH (diff=100%, sum=172.394925)
europe_osm.mtx.el_gz          	             blkpcsr_mpi_def	  1	 50912018	108109320	 16	  3248.200	    15.761	  4746.775	187786.517	  4554.246	    54.884
europe_osm.mtx.el_gz          	             blkpcsr_mpi_stp	  1	 50912018	108109320	 16	  3582.911	    16.217	  4793.099	208544.249	  4553.907	    55.672
europe_osm.mtx.el_gz          	             blkpcsr_mpi_map	  1	 50912018	108109320	 16	  3975.941	    17.432	 23003.088	208037.949	 11352.927	    55.435
europe_osm.mtx.el_gz          	             blkpcsr_mpi_def	  2	 50912018	112355112	 16	  3575.150	     9.343	  4300.322	124786.849	  3925.460	  1413.672
europe_osm.mtx.el_gz          	             blkpcsr_mpi_stp	  2	 50912018	112355112	 16	  3811.221	     9.856	  4571.937	136032.021	  4239.675	  1456.624
europe_osm.mtx.el_gz          	             blkpcsr_mpi_map	  2	 50912018	112355112	 16	  4004.184	    10.018	 15078.030	130366.916	  7628.104	  1516.209
europe_osm.mtx.el_gz          	             blkpcsr_mpi_def	  4	 50912018	114375119	 16	  2741.159	     6.267	  4360.333	 69389.177	  4173.038	  1458.883
europe_osm.mtx.el_gz          	             blkpcsr_mpi_stp	  4	 50912018	114375119	 16	  2872.195	     5.080	  5116.397	 75327.310	  4815.735	  1474.495
europe_osm.mtx.el_gz          	             blkpcsr_mpi_map	  4	 50912018	114375119	 16	  2839.045	     5.619	  9924.950	 73670.208	  5751.901	  1379.933
europe_osm.mtx.el_gz          	             blkpcsr_mpi_def	  8	 50912018	115746614	 16	  1878.098	     4.364	  4837.020	 36532.707	  4093.220	  1122.823
europe_osm.mtx.el_gz          	             blkpcsr_mpi_stp	  8	 50912018	115746614	 16	  1752.436	     4.248	  3441.333	 41265.190	  2814.720	   958.324
europe_osm.mtx.el_gz          	             blkpcsr_mpi_map	  8	 50912018	115746614	 16	  1767.366	     3.695	  5685.235	 40479.934	  3436.200	   946.499
europe_osm.mtx.el_gz          	             blkpcsr_mpi_def	 16	 50912018	116811201	 16	   829.675	     2.055	  2402.805	 11886.807	  2358.567	   537.941
europe_osm.mtx.el_gz          	             blkpcsr_mpi_stp	 16	 50912018	116811201	 16	   810.705	     2.230	  2309.952	 13336.096	  2181.482	   500.023
europe_osm.mtx.el_gz          	             blkpcsr_mpi_map	 16	 50912018	116811201	 16	   856.449	     2.209	  4056.231	 13151.271	  2696.231	   512.527
europe_osm.mtx.el_gz          	             blkpcsc_mpi_def	  1	 50912018	108109320	 16	  2050.874	    15.851	  4748.157	112955.716	  4549.482	    54.753
europe_osm.mtx.el_gz          	             blkpcsc_mpi_stp	  1	 50912018	108109320	 16	  1986.545	    16.172	  4757.591	108812.043	  4547.717	    55.648
europe_osm.mtx.el_gz          	             blkpcsc_mpi_map	  1	 50912018	108109320	 16	  2390.493	    16.334	 23131.990	108906.602	 11328.772	    55.465
europe_osm.mtx.el_gz          	             blkpcsc_mpi_def	  2	 50912018	112355112	 16	  2598.713	     8.617	  4315.970	 68547.356	  4033.576	  1336.101
europe_osm.mtx.el_gz          	             blkpcsc_mpi_stp	  2	 50912018	112355112	 16	  3988.674	     9.853	  4425.235	108667.124	  4013.191	  2071.957
europe_osm.mtx.el_gz          	             blkpcsc_mpi_map	  2	 50912018	112355112	 16	  4122.235	    10.174	 15128.227	103379.378	  7708.239	  2060.249
europe_osm.mtx.el_gz          	             blkpcsc_mpi_def	  4	 50912018	114375119	 16	  2040.094	     4.259	  4074.644	 35936.820	  3862.281	  1309.691
europe_osm.mtx.el_gz          	             blkpcsc_mpi_stp	  4	 50912018	114375119	 16	  2839.232	     4.862	  4193.976	 60647.950	  4042.178	  1699.460
europe_osm.mtx.el_gz          	             blkpcsc_mpi_map	  4	 50912018	114375119	 16	  2912.080	     4.997	  9912.949	 58972.498	  6049.878	  1675.447
europe_osm.mtx.el_gz          	             blkpcsc_mpi_def	  8	 50912018	115746614	 16	  1361.329	     3.345	  3092.664	 18206.849	  2497.270	   951.098
europe_osm.mtx.el_gz          	             blkpcsc_mpi_stp	  8	 50912018	115746614	 16	  1613.773	     3.153	  3451.062	 29712.664	  3399.783	  1002.276
europe_osm.mtx.el_gz          	             blkpcsc_mpi_map	  8	 50912018	115746614	 16	  1622.379	     3.063	  6199.474	 28776.225	  4008.969	   972.052
europe_osm.mtx.el_gz          	             blkpcsc_mpi_def	 16	 50912018	116811201	 16	   727.183	     1.956	  2606.351	  6285.895	  2307.970	   522.750
europe_osm.mtx.el_gz          	             blkpcsc_mpi_stp	 16	 50912018	116811201	 16	   771.356	     2.401	  2394.826	 10063.330	  2315.251	   509.335
europe_osm.mtx.el_gz          	             blkpcsc_mpi_map	 16	 50912018	116811201	 16	   810.733	     2.383	  4028.945	  9873.325	  3152.367	   512.248
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_def	  1	  4846609	 68475391	 16	  4189.686	     2.219	  2816.648	257287.753	   926.825	     7.933
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_stp	  1	  4846609	 68475391	 16	  1958.610	     1.694	  2556.167	117477.822	  1707.298	     6.217
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_map	  1	  4846609	 68475391	 16	  1945.750	     1.692	  3472.725	115883.079	  1589.168	     6.139
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_def	  2	  4846609	 71372556	 16	  5172.474	     3.621	  2439.455	245372.949	   642.763	  1190.535# NO MATCH (diff=0%, sum=1.176778)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_stp	  2	  4846609	 71372556	 16	  3104.298	     2.883	  2067.426	132293.203	   554.823	   939.942# NO MATCH (diff=0%, sum=1.176778)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_map	  2	  4846609	 71372556	 16	  3208.960	     3.009	  3394.002	133652.123	  1143.190	   992.086# NO MATCH (diff=0%, sum=1.176778)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_def	  4	  4846609	 74831684	 16	  4865.462	     1.739	  1847.124	212676.212	   581.503	  1419.034# NO MATCH (diff=0%, sum=1.413215)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_stp	  4	  4846609	 74831684	 16	  2997.948	     2.146	  2099.058	108736.055	   626.015	  1209.019# NO MATCH (diff=0%, sum=1.413215)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_map	  4	  4846609	 74831684	 16	  3004.491	     2.195	  2981.147	108503.346	  1038.203	  1198.812# NO MATCH (diff=0%, sum=1.413215)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_def	  8	  4846609	 78913981	 16	  3929.231	     2.084	  1645.602	155592.623	   745.438	  1396.193# NO MATCH (diff=0%, sum=1.779945)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_stp	  8	  4846609	 78913981	 16	  2492.661	     2.682	  1569.549	 78245.709	   454.953	  1202.092# NO MATCH (diff=0%, sum=1.779945)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_map	  8	  4846609	 78913981	 16	  2529.955	     2.358	  3116.174	 78162.482	   815.726	  1210.313# NO MATCH (diff=0%, sum=1.779945)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_def	 16	  4846609	 83569200	 16	  3124.181	     2.116	  1852.901	118617.044	   837.290	  1177.397# NO MATCH (diff=2%, sum=2.470495)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_stp	 16	  4846609	 83569200	 16	  1859.844	     1.796	  2182.097	 49180.936	   360.611	  1027.202# NO MATCH (diff=2%, sum=2.470495)
soc-LiveJournal1.mtx.el_gz    	             blkpcsr_mpi_map	 16	  4846609	 83569200	 16	  1912.092	     1.748	  3039.061	 50268.458	   781.699	  1041.802# NO MATCH (diff=2%, sum=2.470495)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_def	  1	  4846609	 68475391	 16	  2378.132	     1.908	  2084.869	144948.507	   704.122	     8.712
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_stp	  1	  4846609	 68475391	 16	   621.790	     1.720	  1101.765	 36523.941	   563.649	     6.170
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_map	  1	  4846609	 68475391	 16	   641.278	     1.640	  2334.792	 35894.885	  1191.704	     6.121
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_def	  2	  4846609	 71372556	 16	  3185.999	     4.526	  2400.967	128666.221	   617.609	  1071.885# NO MATCH (diff=0%, sum=1.176778)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_stp	  2	  4846609	 71372556	 16	  1680.017	     2.625	  2424.714	 42456.295	   527.742	   948.106# NO MATCH (diff=0%, sum=1.176778)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_map	  2	  4846609	 71372556	 16	  1861.371	     2.684	  3508.687	 42842.703	  1168.598	  1095.585# NO MATCH (diff=0%, sum=1.176778)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_def	  4	  4846609	 74831684	 16	  2788.081	     2.822	  1919.993	 87900.668	   538.968	  1336.391# NO MATCH (diff=0%, sum=1.413215)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_stp	  4	  4846609	 74831684	 16	  1676.577	     2.405	  2097.579	 33653.342	   541.403	  1090.642# NO MATCH (diff=0%, sum=1.413215)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_map	  4	  4846609	 74831684	 16	  1827.170	     3.484	  3001.473	 33602.015	   979.204	  1219.032# NO MATCH (diff=0%, sum=1.413215)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_def	  8	  4846609	 78913981	 16	  2214.903	     2.718	  1854.868	 54360.608	   504.486	  1301.187# NO MATCH (diff=0%, sum=1.779945)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_stp	  8	  4846609	 78913981	 16	  1574.392	     2.769	  1634.370	 24643.954	   454.229	  1140.782# NO MATCH (diff=0%, sum=1.779945)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_map	  8	  4846609	 78913981	 16	  1751.877	     2.897	  2520.007	 25001.995	   817.901	  1292.170# NO MATCH (diff=0%, sum=1.779945)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_def	 16	  4846609	 83569200	 16	  1718.069	     1.580	  2007.982	 30070.577	   442.691	  1192.431# NO MATCH (diff=2%, sum=2.470495)
soc-LiveJournal1.mtx.el_gz    	             blkpcsc_mpi_stp	 16	  4846609	 83569200	 16	  1362.481	     1.669	  2553.355	 17032.348	  1226.017	  1024.909# NO MATCH (diff=2%, sum=2.470495)
