DATASET                       	                   SOLVER	|B|	      |V|	      |E|	 it	   time_ms	   init_ms	   base_us	   rank_us	   diff_us	  trans_ms
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_cud_def_col	  1	  1048576	  1899565	 10	    11.103	     0.653	     0.000	   225.638	     0.000	     6.143
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_cud_stp_col	  1	  1048576	  1899565	 10	    11.227	     0.780	     0.000	   194.744	     0.000	     6.135
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_cud_wrp_col	  1	  1048576	  1899565	 10	    11.597	     0.770	     0.000	   233.928	     0.000	     6.140
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_cud_dyn_col	  1	  1048576	  1899565	 10	    11.534	     0.768	     0.000	   260.378	     0.000	     5.813
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_cud_lib_col	  1	  1048576	  1899565	 10	    12.539	     0.783	     0.000	   300.954	     0.000	     6.151
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_omp_def_row	  1	  1048575	  8388602	 10	   183.308	     3.184	     0.000	 17829.332	     0.000	     0.000
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_omp_stp_row	  1	  1048575	  8388602	 10	   183.173	     4.849	     0.000	 17586.427	     0.000	     0.000
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_omp_bin_row	  1	  1048575	  8388602	 10	   181.774	     4.818	     0.000	 17449.451	     0.000	     0.000
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_def_row	  1	  1048575	  8388602	 10	    57.023	     0.682	     0.000	  4935.083	     0.000	     3.411
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_stp_row	  1	  1048575	  8388602	 10	    57.599	     0.803	     0.000	  4947.043	     0.000	     3.412
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_wrp_row	  1	  1048575	  8388602	 10	    58.228	     0.809	     0.000	  5009.328	     0.000	     3.410
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_dyn_row	  1	  1048575	  8388602	 10	    59.381	     0.804	     0.000	  5125.306	     0.000	     3.411
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_lib_row	  1	  1048575	  8388602	 10	   737.403	     0.936	     0.000	 72723.743	     0.000	     3.411
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_omp_def_col	  1	  1048575	  8388602	 10	   173.289	     3.194	     0.000	 16827.425	     0.000	     0.000
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_omp_stp_col	  1	  1048575	  8388602	 10	    67.027	     4.793	     0.000	  5977.564	     0.000	     0.000
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_omp_bin_col	  1	  1048575	  8388602	 10	    64.227	     4.863	     0.000	  5689.594	     0.000	     0.000
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_def_col	  1	  1048575	  8388602	 10	    80.048	     0.741	     0.000	  5918.102	     0.000	    16.129
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_stp_col	  1	  1048575	  8388602	 10	    45.489	     0.857	     0.000	  2452.390	     0.000	    15.768
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_wrp_col	  1	  1048575	  8388602	 10	    44.905	     0.858	     0.000	  2358.510	     0.000	    16.129
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_dyn_col	  1	  1048575	  8388602	 10	    45.378	     0.859	     0.000	  2423.488	     0.000	    15.947
erdos_renyi_1M_8.gen.el_gz    	    kern_rank_cud_lib_col	  1	  1048575	  8388602	 10	    48.141	     0.990	     0.000	  2480.027	     0.000	    16.122
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_omp_def_row	  1	   256000	  8191961	 10	   226.374	     1.145	     0.000	 22475.042	     0.000	     0.000
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_omp_stp_row	  1	   256000	  8191961	 10	   219.427	     1.562	     0.000	 21723.815	     0.000	     0.000
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_omp_bin_row	  1	   256000	  8191961	 10	   219.673	     1.560	     0.000	 21748.081	     0.000	     0.000
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_def_row	  1	   256000	  8191961	 10	    14.281	     0.667	     0.000	   799.498	     0.000	     2.832
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_stp_row	  1	   256000	  8191961	 10	    14.938	     0.797	     0.000	   839.939	     0.000	     2.833
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_wrp_row	  1	   256000	  8191961	 10	    11.444	     0.783	     0.000	   491.850	     0.000	     2.833
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_dyn_row	  1	   256000	  8191961	 10	    11.966	     0.785	     0.000	   543.750	     0.000	     2.833
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_lib_row	  1	   256000	  8191961	 10	   674.989	     0.931	     0.000	 66628.365	     0.000	     2.833
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_omp_def_col	  1	   256000	  8191961	 10	    58.958	     1.076	     0.000	  5740.309	     0.000	     0.000
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_omp_stp_col	  1	   256000	  8191961	 10	    34.911	     1.591	     0.000	  3268.045	     0.000	     0.000
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_omp_bin_col	  1	   256000	  8191961	 10	    35.107	     1.596	     0.000	  3287.524	     0.000	     0.000
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_def_col	  1	   256000	  8191961	 10	    29.804	     0.702	     0.000	  1303.894	     0.000	    13.098
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_stp_col	  1	   256000	  8191961	 10	    25.063	     0.822	     0.000	   777.571	     0.000	    13.390
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_wrp_col	  1	   256000	  8191961	 10	    23.296	     0.815	     0.000	   683.760	     0.000	    12.575
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_dyn_col	  1	   256000	  8191961	 10	    22.431	     0.817	     0.000	   512.536	     0.000	    13.416
erdos_renyi_250K_32.gen.el_gz 	    kern_rank_cud_lib_col	  1	   256000	  8191961	 10	    24.635	     0.961	     0.000	   518.099	     0.000	    13.393
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_omp_def_row	  1	  2097152	 67107015	 10	  1146.162	     6.504	     0.000	113621.784	     0.000	     0.000
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_omp_stp_row	  1	  2097152	 67107015	 10	  1174.788	    11.222	     0.000	115932.179	     0.000	     0.000
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_omp_bin_row	  1	  2097152	 67107015	 10	  1175.504	    11.222	     0.000	116004.974	     0.000	     0.000
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_def_row	  1	  2097152	 67107015	 10	   655.598	     6.087	     0.000	 61246.878	     0.000	    22.968
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_stp_row	  1	  2097152	 67107015	 10	   665.535	     3.849	     0.000	 62148.837	     0.000	    22.966
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_wrp_row	  1	  2097152	 67107015	 10	   675.663	     3.852	     0.000	 63160.411	     0.000	    22.968
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_dyn_row	  1	  2097152	 67107015	 10	   698.128	     3.854	     0.000	 65406.542	     0.000	    22.967
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_lib_row	  1	  2097152	 67107015	 10	  6016.964	    17.370	     0.000	595597.729	     0.000	    22.969
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_omp_def_col	  1	  2097152	 67107015	 10	  1681.006	     7.438	     0.000	167014.691	     0.000	     0.000
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_omp_stp_col	  1	  2097152	 67107015	 10	   653.127	    10.272	     0.000	 63860.467	     0.000	     0.000
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_omp_bin_col	  1	  2097152	 67107015	 10	   651.018	    10.285	     0.000	 63649.628	     0.000	     0.000
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_def_col	  1	  2097152	 67107015	 10	   702.214	     5.498	     0.000	 57530.862	     0.000	   106.620
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_stp_col	  1	  2097152	 67107015	 10	   431.616	     3.197	     0.000	 30426.618	     0.000	   106.214
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_wrp_col	  1	  2097152	 67107015	 10	   373.629	     3.198	     0.000	 24564.957	     0.000	   106.846
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_dyn_col	  1	  2097152	 67107015	 10	   378.258	     3.202	     0.000	 25027.480	     0.000	   106.846
erdos_renyi_2M_32.gen.el_gz   	    kern_rank_cud_lib_col	  1	  2097152	 67107015	 10	   427.280	    17.078	     0.000	 28135.328	     0.000	   107.615
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_omp_def_row	  1	  4194304	134213774	 10	  2291.725	    15.704	     0.000	227006.596	     0.000	     0.000
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_omp_stp_row	  1	  4194304	134213774	 10	  2377.684	    23.905	     0.000	234634.547	     0.000	     0.000
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_omp_bin_row	  1	  4194304	134213774	 10	  2396.884	    23.910	     0.000	236553.792	     0.000	     0.000
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_def_row	  1	  4194304	134213774	 10	  1712.419	    19.962	     0.000	162766.306	     0.000	    45.868
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_stp_row	  1	  4194304	134213774	 10	  1697.816	    18.237	     0.000	161171.797	     0.000	    45.868
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_wrp_row	  1	  4194304	134213774	 10	  1588.471	    18.243	     0.000	150238.606	     0.000	    45.869
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_dyn_row	  1	  4194304	134213774	 10	  1627.942	    18.256	     0.000	154178.461	     0.000	    45.871
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_lib_row	  1	  4194304	134213774	 10	 12630.491	    29.817	     0.000	1251189.148	     0.000	    63.003
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_omp_def_col	  1	  4194304	134213774	 10	  4271.494	    15.818	     0.000	424975.975	     0.000	     0.000
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_omp_stp_col	  1	  4194304	134213774	 10	  1687.641	    23.679	     0.000	165648.756	     0.000	     0.000
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_omp_bin_col	  1	  4194304	134213774	 10	  1696.438	    23.664	     0.000	166532.585	     0.000	     0.000
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_def_col	  1	  4194304	134213774	 10	  1693.752	    19.588	     0.000	144613.377	     0.000	   208.349
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_stp_col	  1	  4194304	134213774	 10	  1007.849	    17.472	     0.000	 75696.542	     0.000	   210.590
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_wrp_col	  1	  4194304	134213774	 10	   876.691	    17.257	     0.000	 62271.562	     0.000	   213.901
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_dyn_col	  1	  4194304	134213774	 10	   896.855	    17.466	     0.000	 64396.120	     0.000	   212.594
erdos_renyi_4M_32.gen.el_gz   	    kern_rank_cud_lib_col	  1	  4194304	134213774	 10	   986.329	    30.607	     0.000	 70176.623	     0.000	   227.681
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_omp_def_row	  1	   512000	 16383977	 10	   402.175	     1.936	     0.000	 39933.440	     0.000	     0.000
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_omp_stp_row	  1	   512000	 16383977	 10	   399.626	     2.722	     0.000	 39569.551	     0.000	     0.000
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_omp_bin_row	  1	   512000	 16383977	 10	   400.180	     2.655	     0.000	 39630.103	     0.000	     0.000
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_def_row	  1	   512000	 16383977	 10	    34.985	     0.704	     0.000	  2356.707	     0.000	     5.634
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_stp_row	  1	   512000	 16383977	 10	    35.769	     0.825	     0.000	  2403.827	     0.000	     5.634
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_wrp_row	  1	   512000	 16383977	 10	    22.895	     0.828	     0.000	  1116.664	     0.000	     5.633
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_dyn_row	  1	   512000	 16383977	 10	    24.045	     0.827	     0.000	  1231.357	     0.000	     5.633
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_lib_row	  1	   512000	 16383977	 10	  1381.897	     1.109	     0.000	136586.263	     0.000	     5.634
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_omp_def_col	  1	   512000	 16383977	 10	   209.595	     2.049	     0.000	 20664.377	     0.000	     0.000
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_omp_stp_col	  1	   512000	 16383977	 10	    71.650	     2.779	     0.000	  6765.499	     0.000	     0.000
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_omp_bin_col	  1	   512000	 16383977	 10	    70.852	     2.763	     0.000	  6686.224	     0.000	     0.000
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_def_col	  1	   512000	 16383977	 10	    76.259	     0.778	     0.000	  4455.366	     0.000	    25.565
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_stp_col	  1	   512000	 16383977	 10	    57.055	     0.881	     0.000	  2386.731	     0.000	    26.751
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_wrp_col	  1	   512000	 16383977	 10	    46.365	     0.878	     0.000	  1363.534	     0.000	    26.316
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_dyn_col	  1	   512000	 16383977	 10	    42.451	     0.877	     0.000	  1000.619	     0.000	    26.027
erdos_renyi_500K_32.gen.el_gz 	    kern_rank_cud_lib_col	  1	   512000	 16383977	 10	    63.374	     1.163	     0.000	  2640.197	     0.000	    26.245
powerlaw_1M_128.gen.el_gz     	    kern_rank_omp_def_row	  1	  1048576	134217728	 10	  2768.227	     3.285	     0.000	276309.433	     0.000	     0.000
powerlaw_1M_128.gen.el_gz     	    kern_rank_omp_stp_row	  1	  1048576	134217728	 10	  2813.225	     4.940	     0.000	280581.351	     0.000	     0.000
powerlaw_1M_128.gen.el_gz     	    kern_rank_omp_bin_row	  1	  1048576	134217728	 10	  2820.774	     4.999	     0.000	281328.663	     0.000	     0.000
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_def_row	  1	  1048576	134217728	 10	  1043.198	    21.808	     0.000	 96341.656	     0.000	    43.871
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_stp_row	  1	  1048576	134217728	 10	  1048.048	    16.152	     0.000	 96787.577	     0.000	    43.869
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_wrp_row	  1	  1048576	134217728	 10	   787.784	    16.157	     0.000	 70761.442	     0.000	    43.869
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_dyn_row	  1	  1048576	134217728	 10	   789.364	    16.154	     0.000	 70918.579	     0.000	    43.870
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_lib_row	  1	  1048576	134217728	 10	 10890.643	    30.126	     0.000	1077721.472	     0.000	    62.852
powerlaw_1M_128.gen.el_gz     	    kern_rank_omp_def_col	  1	  1048576	134217728	 10	  1754.448	     3.268	     0.000	174937.218	     0.000	     0.000
powerlaw_1M_128.gen.el_gz     	    kern_rank_omp_stp_col	  1	  1048576	134217728	 10	   623.420	     5.006	     0.000	 61596.154	     0.000	     0.000
powerlaw_1M_128.gen.el_gz     	    kern_rank_omp_bin_col	  1	  1048576	134217728	 10	   620.741	     4.974	     0.000	 61330.508	     0.000	     0.000
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_def_col	  1	  1048576	134217728	 10	  1128.928	    21.495	     0.000	 89275.928	     0.000	   200.169
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_stp_col	  1	  1048576	134217728	 10	   640.325	    15.878	     0.000	 37876.677	     0.000	   225.130
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_wrp_col	  1	  1048576	134217728	 10	   444.214	    15.852	     0.000	 20267.006	     0.000	   205.155
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_dyn_col	  1	  1048576	134217728	 10	   432.360	    15.847	     0.000	 19263.064	     0.000	   203.343
powerlaw_1M_128.gen.el_gz     	    kern_rank_cud_lib_col	  1	  1048576	134217728	 10	   548.739	    29.970	     0.000	 27851.097	     0.000	   219.440
powerlaw_1M_16.gen.el_gz      	    kern_rank_omp_def_row	  1	  1048575	 16777216	 10	   361.142	     3.301	     0.000	 35601.451	     0.000	     0.000
powerlaw_1M_16.gen.el_gz      	    kern_rank_omp_stp_row	  1	  1048575	 16777216	 10	   361.395	     4.958	     0.000	 35398.136	     0.000	     0.000
powerlaw_1M_16.gen.el_gz      	    kern_rank_omp_bin_row	  1	  1048575	 16777216	 10	   364.509	     4.884	     0.000	 35717.972	     0.000	     0.000
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_def_row	  1	  1048575	 16777216	 10	   129.766	     0.716	     0.000	 11727.128	     0.000	     6.108
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_stp_row	  1	  1048575	 16777216	 10	   129.064	     0.839	     0.000	 11610.533	     0.000	     6.108
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_wrp_row	  1	  1048575	 16777216	 10	   104.439	     0.837	     0.000	  9148.864	     0.000	     6.107
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_dyn_row	  1	  1048575	 16777216	 10	   109.019	     0.835	     0.000	  9607.125	     0.000	     6.107
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_lib_row	  1	  1048575	 16777216	 10	  1792.121	     1.117	     0.000	177486.862	     0.000	     6.108
powerlaw_1M_16.gen.el_gz      	    kern_rank_omp_def_col	  1	  1048575	 16777216	 10	   251.490	     3.494	     0.000	 24617.214	     0.000	     0.000
powerlaw_1M_16.gen.el_gz      	    kern_rank_omp_stp_col	  1	  1048575	 16777216	 10	    89.024	     4.843	     0.000	  8173.165	     0.000	     0.000
powerlaw_1M_16.gen.el_gz      	    kern_rank_omp_bin_col	  1	  1048575	 16777216	 10	    88.696	     4.786	     0.000	  8145.115	     0.000	     0.000
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_def_col	  1	  1048575	 16777216	 10	   142.254	     0.774	     0.000	 10717.029	     0.000	    28.219
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_stp_col	  1	  1048575	 16777216	 10	    75.779	     0.923	     0.000	  4022.493	     0.000	    28.180
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_wrp_col	  1	  1048575	 16777216	 10	    67.701	     0.895	     0.000	  3156.928	     0.000	    28.785
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_dyn_col	  1	  1048575	 16777216	 10	    67.389	     0.895	     0.000	  3285.293	     0.000	    27.211
powerlaw_1M_16.gen.el_gz      	    kern_rank_cud_lib_col	  1	  1048575	 16777216	 10	    89.299	     1.177	     0.000	  4871.418	     0.000	    28.998
powerlaw_1M_1.gen.el_gz       	    kern_rank_omp_def_row	  1	   785124	  1048576	 10	    33.140	     2.589	     0.000	  2953.846	     0.000	     0.000
powerlaw_1M_1.gen.el_gz       	    kern_rank_omp_stp_row	  1	   785124	  1048576	 10	    33.685	     3.394	     0.000	  2871.692	     0.000	     0.000
powerlaw_1M_1.gen.el_gz       	    kern_rank_omp_bin_row	  1	   785124	  1048576	 10	    36.437	     3.406	     0.000	  3147.180	     0.000	     0.000
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_def_row	  1	   785124	  1048576	 10	     7.587	     0.645	     0.000	   461.872	     0.000	     0.879
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_stp_row	  1	   785124	  1048576	 10	     8.174	     0.767	     0.000	   482.218	     0.000	     0.880
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_wrp_row	  1	   785124	  1048576	 10	     7.984	     0.766	     0.000	   463.634	     0.000	     0.878
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_dyn_row	  1	   785124	  1048576	 10	     8.364	     0.764	     0.000	   500.880	     0.000	     0.885
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_lib_row	  1	   785124	  1048576	 10	   135.737	     0.766	     0.000	 13229.462	     0.000	     0.880
powerlaw_1M_1.gen.el_gz       	    kern_rank_omp_def_col	  1	   785124	  1048576	 10	    20.677	     2.568	     0.000	  1708.704	     0.000	     0.000
powerlaw_1M_1.gen.el_gz       	    kern_rank_omp_stp_col	  1	   785124	  1048576	 10	    16.092	     3.457	     0.000	  1103.045	     0.000	     0.000
powerlaw_1M_1.gen.el_gz       	    kern_rank_omp_bin_col	  1	   785124	  1048576	 10	    17.415	     3.353	     0.000	  1247.149	     0.000	     0.000
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_def_col	  1	   785124	  1048576	 10	    12.932	     0.665	     0.000	   676.822	     0.000	     4.024
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_stp_col	  1	   785124	  1048576	 10	     8.994	     0.763	     0.000	   251.872	     0.000	     4.015
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_wrp_col	  1	   785124	  1048576	 10	     9.316	     0.761	     0.000	   281.632	     0.000	     4.027
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_dyn_col	  1	   785124	  1048576	 10	     9.159	     0.762	     0.000	   286.507	     0.000	     3.828
powerlaw_1M_1.gen.el_gz       	    kern_rank_cud_lib_col	  1	   785124	  1048576	 10	     9.670	     0.764	     0.000	   308.190	     0.000	     4.033
powerlaw_1M_2.gen.el_gz       	    kern_rank_omp_def_row	  1	   962017	  2097152	 10	    54.893	     2.952	     0.000	  5036.006	     0.000	     0.000
powerlaw_1M_2.gen.el_gz       	    kern_rank_omp_stp_row	  1	   962017	  2097152	 10	    58.481	     4.189	     0.000	  5206.349	     0.000	     0.000
powerlaw_1M_2.gen.el_gz       	    kern_rank_omp_bin_row	  1	   962017	  2097152	 10	    61.101	     4.092	     0.000	  5478.326	     0.000	     0.000
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_def_row	  1	   962017	  2097152	 10	    15.933	     0.660	     0.000	  1204.314	     0.000	     1.331
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_stp_row	  1	   962017	  2097152	 10	    16.641	     0.780	     0.000	  1231.731	     0.000	     1.332
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_wrp_row	  1	   962017	  2097152	 10	    15.968	     0.783	     0.000	  1164.232	     0.000	     1.331
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_dyn_row	  1	   962017	  2097152	 10	    16.418	     0.781	     0.000	  1209.197	     0.000	     1.331
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_lib_row	  1	   962017	  2097152	 10	   263.377	     0.815	     0.000	 25870.794	     0.000	     1.333
powerlaw_1M_2.gen.el_gz       	    kern_rank_omp_def_col	  1	   962017	  2097152	 10	    36.591	     2.911	     0.000	  3208.596	     0.000	     0.000
powerlaw_1M_2.gen.el_gz       	    kern_rank_omp_stp_col	  1	   962017	  2097152	 10	    23.360	     4.276	     0.000	  1686.106	     0.000	     0.000
powerlaw_1M_2.gen.el_gz       	    kern_rank_omp_bin_col	  1	   962017	  2097152	 10	    23.938	     4.256	     0.000	  1744.569	     0.000	     0.000
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_def_col	  1	   962017	  2097152	 10	    22.515	     0.684	     0.000	  1359.189	     0.000	     6.176
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_stp_col	  1	   962017	  2097152	 10	    14.492	     0.773	     0.000	   543.411	     0.000	     5.959
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_wrp_col	  1	   962017	  2097152	 10	    14.778	     0.811	     0.000	   545.538	     0.000	     6.184
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_dyn_col	  1	   962017	  2097152	 10	    14.982	     0.776	     0.000	   569.995	     0.000	     6.182
powerlaw_1M_2.gen.el_gz       	    kern_rank_cud_lib_col	  1	   962017	  2097152	 10	    16.340	     0.794	     0.000	   674.952	     0.000	     6.174
powerlaw_1M_32.gen.el_gz      	    kern_rank_omp_def_row	  1	  1048576	 33554432	 10	   697.251	     3.321	     0.000	 69210.070	     0.000	     0.000
powerlaw_1M_32.gen.el_gz      	    kern_rank_omp_stp_row	  1	  1048576	 33554432	 10	   709.874	     4.992	     0.000	 70243.352	     0.000	     0.000
powerlaw_1M_32.gen.el_gz      	    kern_rank_omp_bin_row	  1	  1048576	 33554432	 10	   711.885	     4.929	     0.000	 70449.650	     0.000	     0.000
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_def_row	  1	  1048576	 33554432	 10	   261.617	     0.807	     0.000	 23937.561	     0.000	    11.501
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_stp_row	  1	  1048576	 33554432	 10	   258.227	     0.911	     0.000	 23554.461	     0.000	    11.500
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_wrp_row	  1	  1048576	 33554432	 10	   202.684	     0.910	     0.000	 17999.960	     0.000	    11.502
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_dyn_row	  1	  1048576	 33554432	 10	   217.977	     0.908	     0.000	 19529.866	     0.000	    11.503
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_lib_row	  1	  1048576	 33554432	 10	  3285.546	     1.503	     0.000	325384.755	     0.000	    11.505
powerlaw_1M_32.gen.el_gz      	    kern_rank_omp_def_col	  1	  1048576	 33554432	 10	   471.512	     3.289	     0.000	 46640.688	     0.000	     0.000
powerlaw_1M_32.gen.el_gz      	    kern_rank_omp_stp_col	  1	  1048576	 33554432	 10	   165.769	     4.918	     0.000	 15840.722	     0.000	     0.000
powerlaw_1M_32.gen.el_gz      	    kern_rank_omp_bin_col	  1	  1048576	 33554432	 10	   165.449	     4.925	     0.000	 15806.213	     0.000	     0.000
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_def_col	  1	  1048576	 33554432	 10	   282.570	     0.848	     0.000	 21825.721	     0.000	    53.121
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_stp_col	  1	  1048576	 33554432	 10	   148.410	     0.968	     0.000	  8361.910	     0.000	    53.146
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_wrp_col	  1	  1048576	 33554432	 10	   124.995	     0.969	     0.000	  5946.046	     0.000	    53.896
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_dyn_col	  1	  1048576	 33554432	 10	   127.048	     0.998	     0.000	  5917.358	     0.000	    56.207
powerlaw_1M_32.gen.el_gz      	    kern_rank_cud_lib_col	  1	  1048576	 33554432	 10	   159.233	     1.556	     0.000	  8543.336	     0.000	    53.218
powerlaw_1M_4.gen.el_gz       	    kern_rank_omp_def_row	  1	  1037122	  4194304	 10	    98.509	     3.146	     0.000	  9356.271	     0.000	     0.000
powerlaw_1M_4.gen.el_gz       	    kern_rank_omp_stp_row	  1	  1037122	  4194304	 10	   104.384	     4.643	     0.000	  9732.085	     0.000	     0.000
powerlaw_1M_4.gen.el_gz       	    kern_rank_omp_bin_row	  1	  1037122	  4194304	 10	   102.728	     4.559	     0.000	  9574.499	     0.000	     0.000
powerlaw_1M_4.gen.el_gz       	    kern_rank_cud_def_row	  1	  1037122	  4194304	 10	    31.160	     0.663	     0.000	  2593.835	     0.000	     2.055
